index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
491,Os217_5071_2XL,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
492,Os217_5071_3XL,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
493,Os152_S,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
494,Os152_M,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
495,Os152_L,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
496,Os152_XL,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
497,Os152_2XL,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
498,Os152_3XL,Os152,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
499,Os149_S,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
500,Os149_M,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
501,Os149_L,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
502,Os149_XL,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
503,Os149_2XL,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
504,Os149_3XL,Os149,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
505,Os221_S,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
506,Os221_M,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
507,Os221_L,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
508,Os221_XL,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
509,Os221_2XL,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
510,Os221_3XL,Os221,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0
511,Os153_S,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
512,Os153_M,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
513,Os153_L,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
514,Os153_XL,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
515,Os153_2XL,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
516,Os153_3XL,Os153,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
517,Os158_S,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
518,Os158_M,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
519,Os158_L,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
520,Os158_XL,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
521,Os158_2XL,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
522,Os158_3XL,Os158,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
523,Os150_S,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
524,Os150_M,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
525,Os150_L,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
526,Os150_XL,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
527,Os150_2XL,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
528,Os150_3XL,Os150,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
529,Os148_S,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
530,Os148_M,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
531,Os148_L,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
532,Os148_XL,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
533,Os148_2XL,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
534,Os148_3XL,Os148,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
535,Os154_S,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
536,Os154_M,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
537,Os154_L,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
538,Os154_XL,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
539,Os154_2XL,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
540,Os154_3XL,Os154,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0
541,Os164_S,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
542,Os164_M,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
543,Os164_L,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
544,Os164_XL,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
545,Os164_2XL,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
546,Os164_3XL,Os164,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
547,Os168_S,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
548,Os168_M,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
549,Os168_L,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
550,Os168_XL,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
551,Os168_2XL,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
552,Os168_3XL,Os168,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0
553,Os157_S,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
554,Os157_M,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
555,Os157_L,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
556,Os157_XL,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
557,Os157_2XL,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
558,Os157_3XL,Os157,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0
559,Os167_XS,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
560,Os167_S,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
561,Os167_M,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
562,Os167_L,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
563,Os167_XL,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
564,Os167_2XL,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
565,Os167_3XL,Os167,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
566,Os161_S,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
567,Os161_M,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
568,Os161_L,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
569,Os161_XL,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
570,Os161_2XL,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
571,Os161_3XL,Os161,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
572,Os135_14274_S,Os135_14274,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
573,Os135_14274_M,Os135_14274,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
574,Os135_14274_L,Os135_14274,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
575,Os135_14274_XL,Os135_14274,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
576,Os135_14274_2XL,Os135_14274,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
577,Os137_14380_S,Os137_14380,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
578,Os137_14380_M,Os137_14380,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
579,Os137_14380_L,Os137_14380,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
580,Os137_14380_XL,Os137_14380,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
581,Os137_14380_2XL,Os137_14380,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
582,Os138_14206_S,Os138_14206,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
583,Os138_14206_M,Os138_14206,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
584,Os138_14206_L,Os138_14206,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
585,Os138_14206_XL,Os138_14206,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
586,Os138_14206_2XL,Os138_14206,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
587,Os139_14275_S,Os139_14275,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
588,Os139_14275_M,Os139_14275,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
589,Os139_14275_L,Os139_14275,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
590,Os139_14275_XL,Os139_14275,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
591,Os139_14275_2XL,Os139_14275,Mix,Gown,0.4,695,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
592,Os254_15374_S,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
593,Os254_15374_M,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
594,Os254_15374_L,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
595,Os254_15374_XL,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
596,Os254_15374_2XL,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
597,Os254_15374_3XL,Os254_15374,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
598,Os255_15375_S,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
599,Os255_15375_M,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
600,Os255_15375_L,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
601,Os255_15375_XL,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
602,Os255_15375_2XL,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
603,Os255_15375_3XL,Os255_15375,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
604,Os256_15376_S,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
605,Os256_15376_M,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
606,Os256_15376_L,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
607,Os256_15376_XL,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
608,Os256_15376_2XL,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
609,Os256_15376_3XL,Os256_15376,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
610,Os257_15377_S,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
611,Os257_15377_M,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
612,Os257_15377_L,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
613,Os257_15377_XL,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
614,Os257_15377_2XL,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
615,Os257_15377_3XL,Os257_15377,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
616,Os258_15378_S,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
617,Os258_15378_M,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
618,Os258_15378_L,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
619,Os258_15378_XL,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
620,Os258_15378_2XL,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
621,Os258_15378_3XL,Os258_15378,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
622,Os259_15379_S,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
623,Os259_15379_M,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
624,Os259_15379_L,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
625,Os259_15379_XL,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
626,Os259_15379_2XL,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
627,Os259_15379_3XL,Os259_15379,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
628,Os260_15380_S,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
629,Os260_15380_M,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
630,Os260_15380_L,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
631,Os260_15380_XL,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
632,Os260_15380_2XL,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
633,Os260_15380_3XL,Os260_15380,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
634,Os261_15381_S,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
635,Os261_15381_M,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
636,Os261_15381_L,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
637,Os261_15381_XL,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
638,Os261_15381_2XL,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
639,Os261_15381_3XL,Os261_15381,Mix,Kurta,0.3,395,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0
640,Os263_15383_S,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
641,Os263_15383_M,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
642,Os263_15383_L,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
643,Os263_15383_XL,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
644,Os263_15383_2XL,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
645,Os263_15383_3XL,Os263_15383,Mix,Kurta,0.3,425,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0
646,Os1076_S,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
647,Os1076_M,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
648,Os1076_L,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
649,Os1076_XL,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
650,Os1076_2XL,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
651,Os1076_3XL,Os1076,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
652,Os1074_S,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
653,Os1074_M,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
654,Os1074_L,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
655,Os1074_XL,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
656,Os1074_2XL,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
657,Os1074_3XL,Os1074,Surmaya,Kurta Set,0.4,1040,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
658,Os1060_S,Os1060,Surmaya,Kurta Set,0.4,950,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
659,Os1060_M,Os1060,Surmaya,Kurta Set,0.4,950,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
660,Os1060_L,Os1060,Surmaya,Kurta Set,0.4,950,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
661,Os1060_XL,Os1060,Surmaya,Kurta Set,0.4,950,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
